farm_id,sensor_id,timestamp,region,N,P,K,temperature,humidity,ph,rainfall,ndvi,soc,crop
FARM_1588,SENSOR_1090,2026-01-02 02:27:00,East,1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,0.85,3.99,apple
FARM_1589,SENSOR_8539,2026-01-02 02:28:00,North,0,145,205,21.22503442,90.09877774,5.52078314,113.9760462,0.4,3.53,apple
FARM_1590,SENSOR_1566,2026-01-02 02:29:00,West,31,121,201,23.15791104,90.34396882,5.731535257999999,110.712841,0.57,2.18,apple
FARM_1591,SENSOR_6110,2026-01-02 02:30:00,Central,35,131,203,22.42776057,93.91722423,5.893490899,102.7230739,0.9,3.34,apple
FARM_1592,SENSOR_8709,2026-01-02 02:31:00,South,29,140,195,23.64082979,90.95257927,5.560521058,116.7431319,0.79,4.26,apple
FARM_1593,SENSOR_2353,2026-01-02 02:32:00,South,33,138,198,22.29423493,90.69033986,6.222390797999999,122.7418744,0.6,1.21,apple
FARM_1594,SENSOR_9272,2026-01-02 02:33:00,Central,14,140,197,23.35225078,90.90054697,6.071255131,113.0381382,0.66,2.58,apple
FARM_1595,SENSOR_8716,2026-01-02 02:34:00,Central,35,145,195,22.03911546,94.58075845,6.231950009,110.9804014,0.34,3.93,apple
FARM_1596,SENSOR_3487,2026-01-02 02:35:00,North,40,120,197,23.80593812,92.48879468,5.889480679,119.6335548,0.78,2.95,apple
FARM_1597,SENSOR_7426,2026-01-02 02:36:00,South,25,132,198,22.31944084,90.85174383,5.732757516,100.1173443,0.27,1.47,apple
FARM_1598,SENSOR_6552,2026-01-02 02:37:00,North,31,137,196,22.14464104,93.82567435,6.400321212000001,120.6310784,0.84,3.57,apple
FARM_1599,SENSOR_3599,2026-01-02 02:38:00,West,36,144,196,23.65167552,94.50528753,6.496934492,115.3611268,0.42,2.24,apple
FARM_1600,SENSOR_2154,2026-01-02 02:39:00,Central,10,140,197,22.16939473,90.27185592,6.229498836,124.4683112,0.94,4.46,apple
FARM_1601,SENSOR_6145,2026-01-02 02:40:00,East,22,30,12,15.78144173,92.51077745,6.354006743999999,119.035002,0.29,4.31,orange
FARM_1602,SENSOR_9193,2026-01-02 02:41:00,North,37,6,13,26.03097313,91.50819306,7.511755067999999,101.2847738,0.94,2.47,orange
FARM_1603,SENSOR_9663,2026-01-02 02:42:00,East,27,13,6,13.36050601,91.35608208,7.335158382,111.2266885,0.28,1.55,orange
FARM_1604,SENSOR_2988,2026-01-02 02:43:00,South,7,16,9,18.87957654,92.04304496,7.813916602999999,114.6659511,0.52,1.76,orange
FARM_1605,SENSOR_1744,2026-01-02 02:44:00,East,20,7,9,29.47741671,91.57802915,7.1291369410000005,111.1727497,0.61,1.11,orange
FARM_1606,SENSOR_1034,2026-01-02 02:45:00,North,26,27,10,28.06903173,92.91487288,6.079998496,114.1339416,0.73,4.13,orange
FARM_1607,SENSOR_3963,2026-01-02 02:46:00,South,5,23,15,25.66901098,92.04670813,7.408939392000001,112.5424199,0.75,1.78,orange
FARM_1608,SENSOR_7192,2026-01-02 02:47:00,West,0,18,14,29.77149434,92.00719952,7.207991261,114.41617859999998,0.76,3.27,orange
FARM_1609,SENSOR_5921,2026-01-02 02:48:00,East,39,24,14,30.55472573,90.90343769,7.189259647,106.0711985,0.56,4.09,orange
FARM_1610,SENSOR_5091,2026-01-02 02:49:00,East,13,23,6,23.96147583,90.26408017,7.365338111,102.6958703,0.74,3.49,orange
FARM_1611,SENSOR_5163,2026-01-02 02:50:00,Central,21,17,15,23.98289638,91.5473145,7.455991072000001,118.4901697,0.63,3.16,orange
FARM_1612,SENSOR_5837,2026-01-02 02:51:00,North,33,12,8,25.26052689,90.31153735,6.822282114,117.36952959999998,0.64,3.49,orange
FARM_1613,SENSOR_1032,2026-01-02 02:52:00,North,6,9,12,31.08368929,90.14362642,7.028746406000002,109.6894658,0.62,2.07,orange
FARM_1614,SENSOR_5107,2026-01-02 02:53:00,Central,19,7,10,14.78003032,91.22062116,6.118430299,100.1961762,0.8,3.42,orange
FARM_1615,SENSOR_6743,2026-01-02 02:54:00,East,24,18,6,26.56608303,94.45239715,6.285312759,116.3796525,0.27,1.43,orange
FARM_1616,SENSOR_5828,2026-01-02 02:55:00,West,9,11,8,24.85903405,94.39000473,6.559236744,111.78037340000002,0.47,2.96,orange
FARM_1617,SENSOR_1219,2026-01-02 02:56:00,South,31,8,7,34.51465139,93.63812684,7.163245982,103.5684926,0.7,3.17,orange
FARM_1618,SENSOR_1374,2026-01-02 02:57:00,South,22,17,5,24.12188673,90.72351622,6.945562889,102.835632,0.85,3.24,orange
FARM_1619,SENSOR_7633,2026-01-02 02:58:00,South,13,5,8,23.85340379,90.10522549,7.474710503,103.923226,0.57,2.66,orange
FARM_1620,SENSOR_1748,2026-01-02 02:59:00,West,16,8,9,24.60297538,91.28408653,7.601189842999999,111.2948115,0.75,2.93,orange
FARM_1621,SENSOR_7612,2026-01-02 03:00:00,South,4,13,6,15.63211033,94.25966183,7.5611432239999985,101.4705704,0.4,3.9,orange
FARM_1622,SENSOR_8695,2026-01-02 03:01:00,West,0,25,14,19.33516809,91.97978938,6.361671475,116.450422,0.84,1.87,orange
FARM_1623,SENSOR_5277,2026-01-02 03:02:00,Central,8,7,10,28.2620488,91.98317355,6.929216014,105.2132259,0.52,2.17,orange
FARM_1624,SENSOR_8109,2026-01-02 03:03:00,West,4,23,5,22.67594476,93.36348717,7.477935216,110.3332655,0.35,3.99,orange
FARM_1625,SENSOR_8579,2026-01-02 03:04:00,East,33,14,8,21.03200078,92.9641969,7.684420446,110.6823944,0.81,2.03,orange
FARM_1626,SENSOR_7898,2026-01-02 03:05:00,West,30,7,15,33.23453301,91.06053924,7.825531916,115.7659902,0.64,1.57,orange
FARM_1627,SENSOR_5683,2026-01-02 03:06:00,North,21,29,12,22.30318989,92.15987039,6.438668989,117.3688104,0.74,1.95,orange
FARM_1628,SENSOR_5469,2026-01-02 03:07:00,North,11,14,5,11.50322938,94.8933184,6.946354724,115.56837759999998,0.42,3.27,orange
FARM_1629,SENSOR_3344,2026-01-02 03:08:00,South,9,8,15,14.34320488,94.35734702,7.994465371,110.22231229999998,0.39,1.26,orange
FARM_1630,SENSOR_1234,2026-01-02 03:09:00,South,5,18,14,33.105698100000005,93.48447453,7.434118807000001,119.1709113,0.54,2.72,orange
FARM_1631,SENSOR_3356,2026-01-02 03:10:00,South,29,25,14,30.49183837,90.4582865,7.781988584,113.3302105,0.74,2.64,orange
FARM_1632,SENSOR_4420,2026-01-02 03:11:00,West,33,12,15,30.25578031,92.03272799,6.052318465,116.7173125,0.57,2.91,orange
FARM_1633,SENSOR_7805,2026-01-02 03:12:00,East,8,16,6,12.22816189,90.26457428,7.106650373,108.4161706,0.33,1.87,orange
FARM_1634,SENSOR_2178,2026-01-02 03:13:00,North,15,14,8,10.01081312,90.22399223,6.22094286,119.3941064,0.64,3.69,orange
FARM_1635,SENSOR_5513,2026-01-02 03:14:00,East,16,7,8,22.79196751,90.60901895,6.420457311,116.5084074,0.69,3.58,orange
FARM_1636,SENSOR_2827,2026-01-02 03:15:00,West,0,12,7,20.18432263,90.65458473,6.969249676,116.8130969,0.33,1.11,orange
FARM_1637,SENSOR_7244,2026-01-02 03:16:00,Central,5,25,6,30.72119881,94.01331956,6.0113021810000005,106.8118019,0.67,2.19,orange
FARM_1638,SENSOR_1709,2026-01-02 03:17:00,Central,6,8,11,24.35590861,92.39651663,6.600948787999999,119.6946577,0.46,1.48,orange
FARM_1639,SENSOR_2684,2026-01-02 03:18:00,North,10,5,5,21.21306973,91.35349216,7.817846496,112.9834361,0.45,1.51,orange
FARM_1640,SENSOR_9252,2026-01-02 03:19:00,Central,1,17,6,10.78689755,91.38411917,6.8198271,117.5293447,0.26,1.32,orange
FARM_1641,SENSOR_6404,2026-01-02 03:20:00,South,1,30,10,11.89925671,91.34663797,7.291405641,103.5771468,0.62,3.3,orange
FARM_1642,SENSOR_2120,2026-01-02 03:21:00,West,0,23,15,22.56664172,93.37488907,7.598729065,109.8585753,0.92,2.33,orange
FARM_1643,SENSOR_3102,2026-01-02 03:22:00,Central,24,27,9,18.86883219,93.24688124,6.157135092000001,119.3936976,0.54,3.93,orange
FARM_1644,SENSOR_2590,2026-01-02 03:23:00,North,36,11,13,17.34083741,93.04897191,7.1917274,112.7194284,0.69,2.38,orange
FARM_1645,SENSOR_6011,2026-01-02 03:24:00,North,40,21,8,34.90665289,92.87820148,7.418761774,102.1906333,0.57,3.9,orange
FARM_1646,SENSOR_6773,2026-01-02 03:25:00,Central,40,22,6,24.53610067,91.90997228,6.488221135,115.9787989,0.83,2.58,orange
FARM_1647,SENSOR_4228,2026-01-02 03:26:00,East,32,18,13,13.8377282,91.74780462,6.044167236,107.9873218,0.85,3.31,orange
FARM_1648,SENSOR_5422,2026-01-02 03:27:00,North,9,10,10,22.3551049,93.52211892,6.010391864,101.5164589,0.61,1.69,orange
FARM_1649,SENSOR_8402,2026-01-02 03:28:00,East,13,16,8,34.74004942,93.12316972,6.949838549,100.1967854,0.7,2.53,orange
FARM_1650,SENSOR_1429,2026-01-02 03:29:00,North,15,9,11,11.54785707,94.14861001,7.907956251,108.82891709999998,0.52,3.67,orange
FARM_1651,SENSOR_1141,2026-01-02 03:30:00,West,29,11,5,23.13338811,91.94670335,7.639788459,104.4224145,0.38,2.49,orange
FARM_1652,SENSOR_9671,2026-01-02 03:31:00,Central,1,15,9,29.98364695,94.55239717,7.53350946,115.3560318,0.79,3.91,orange
FARM_1653,SENSOR_1232,2026-01-02 03:32:00,Central,18,5,11,20.87947369,90.93756231,6.251586885,102.4550786,0.87,3.26,orange
FARM_1654,SENSOR_3466,2026-01-02 03:33:00,East,14,22,9,17.24944623,91.13772765,6.543191814,112.50905159999998,0.71,1.76,orange
FARM_1655,SENSOR_6471,2026-01-02 03:34:00,West,33,15,7,15.83388699,91.68293851,7.651225301,109.7571416,0.78,3.01,orange
FARM_1656,SENSOR_7059,2026-01-02 03:35:00,South,4,6,7,23.01014302,91.11764246,6.708889665,112.6738296,0.53,3.59,orange
FARM_1657,SENSOR_4581,2026-01-02 03:36:00,East,17,16,14,16.39624284,92.18151927,6.625538653,102.944161,0.46,1.55,orange
FARM_1658,SENSOR_2730,2026-01-02 03:37:00,Central,12,20,10,24.45132792,93.10527686,6.528354932,109.4711098,0.89,2.26,orange
FARM_1659,SENSOR_6240,2026-01-02 03:38:00,South,34,29,8,31.87859192,91.15248149,6.450640306,105.3437825,0.88,3.83,orange
FARM_1660,SENSOR_6547,2026-01-02 03:39:00,South,39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,0.7,4.25,orange
FARM_1661,SENSOR_4676,2026-01-02 03:40:00,Central,31,25,12,18.05142392,90.03969587,7.016482298,111.7793889,0.31,1.37,orange
FARM_1662,SENSOR_9530,2026-01-02 03:41:00,North,12,6,8,30.84835031,92.86773675,6.388617138,107.4142681,0.4,1.08,orange
FARM_1663,SENSOR_5620,2026-01-02 03:42:00,South,12,29,13,22.45616931,91.52781832,7.57125447,118.0069295,0.69,2.47,orange
FARM_1664,SENSOR_6656,2026-01-02 03:43:00,West,26,11,11,13.70319166,90.95589386,7.609348255,106.2944879,0.26,2.46,orange
FARM_1665,SENSOR_1416,2026-01-02 03:44:00,East,19,24,15,20.48954522,93.72485075,7.137136973,111.83919509999998,0.34,2.55,orange
FARM_1666,SENSOR_1201,2026-01-02 03:45:00,West,39,21,9,13.20844373,94.02769434,6.354022554,106.2696156,0.32,4.48,orange
FARM_1667,SENSOR_8552,2026-01-02 03:46:00,North,16,29,13,32.31944397,93.67804556,6.196907944,117.6236473,0.71,1.75,orange
FARM_1668,SENSOR_2819,2026-01-02 03:47:00,Central,36,29,13,20.68185224,90.91510525,7.829507245,109.7513927,0.4,3.37,orange
FARM_1669,SENSOR_8386,2026-01-02 03:48:00,East,37,23,12,31.52675982,90.50621806,6.395258356,113.1169398,0.87,2.79,orange
FARM_1670,SENSOR_3574,2026-01-02 03:49:00,East,39,9,15,25.35467646,91.81183218,7.992041984,116.7555937,0.44,1.46,orange
FARM_1671,SENSOR_7303,2026-01-02 03:50:00,West,31,5,14,17.66545409,91.69865887,6.583411671,110.6857506,0.62,3.53,orange
FARM_1672,SENSOR_3019,2026-01-02 03:51:00,South,18,12,8,12.59093977,91.81668769,6.206053072,119.39167179999998,0.37,4.25,orange
FARM_1673,SENSOR_3196,2026-01-02 03:52:00,North,20,20,10,11.86631922,93.68394562,6.976997772000001,106.060149,0.69,1.8,orange
FARM_1674,SENSOR_2310,2026-01-02 03:53:00,North,5,8,5,11.03367937,92.22706805,6.562594972,112.7715925,0.9,1.88,orange
FARM_1675,SENSOR_6603,2026-01-02 03:54:00,West,20,8,12,25.2990432,94.96419851,7.260416405,117.9733424,0.25,1.16,orange
FARM_1676,SENSOR_5275,2026-01-02 03:55:00,West,25,21,11,32.23797837,90.15406807,6.460044777999999,104.7052254,0.65,3.48,orange
FARM_1677,SENSOR_7363,2026-01-02 03:56:00,South,14,19,14,17.68408797,94.35815354,6.699164936,108.0638166,0.51,4.08,orange
FARM_1678,SENSOR_7537,2026-01-02 03:57:00,North,37,18,12,10.2708877,90.19147747,7.401121811,106.69552040000002,0.38,1.03,orange
FARM_1679,SENSOR_4647,2026-01-02 03:58:00,East,26,15,6,17.22034507,94.78797376,6.912033409,108.0054343,0.53,2.88,orange
FARM_1680,SENSOR_2200,2026-01-02 03:59:00,North,13,22,5,19.667056,90.50096668,7.764040111,100.1737964,0.93,3.84,orange
FARM_1681,SENSOR_7370,2026-01-02 04:00:00,North,32,25,9,10.35609594,93.75652041,7.796034006,101.1456947,0.34,4.44,orange
FARM_1682,SENSOR_4930,2026-01-02 04:01:00,Central,19,7,9,27.255435,91.71369387,6.969883482999999,101.139435,0.56,3.02,orange
FARM_1683,SENSOR_7450,2026-01-02 04:02:00,North,28,7,9,34.591784600000004,92.13229786,6.730757538,115.5650287,0.53,1.15,orange
FARM_1684,SENSOR_3318,2026-01-02 04:03:00,West,24,30,11,32.39523995,94.51768464,6.601395755,113.25373,0.33,3.45,orange
FARM_1685,SENSOR_6302,2026-01-02 04:04:00,North,7,17,10,10.16431299,91.22320999,6.465913274,106.362551,0.88,2.51,orange
FARM_1686,SENSOR_4878,2026-01-02 04:05:00,South,18,23,8,21.49118657,93.43949693,6.41354791,101.4819888,0.89,1.22,orange
FARM_1687,SENSOR_5862,2026-01-02 04:06:00,West,7,20,12,16.53460397,94.76759975,6.475275337,110.0447896,0.87,4.2,orange
FARM_1688,SENSOR_9651,2026-01-02 04:07:00,Central,20,23,11,31.852069399999998,90.12220323,6.407715561,109.9455062,0.53,3.56,orange
FARM_1689,SENSOR_2937,2026-01-02 04:08:00,South,18,14,11,28.04799508,90.00621688,6.550814117000001,117.1311498,0.4,3.29,orange
FARM_1690,SENSOR_9480,2026-01-02 04:09:00,Central,34,11,10,31.75048899,94.59551226,7.36220835,115.1989301,0.53,2.81,orange
FARM_1691,SENSOR_8227,2026-01-02 04:10:00,South,20,29,10,29.07412717,93.27189064,7.36549204,100.7896871,0.91,2.56,orange
FARM_1692,SENSOR_3376,2026-01-02 04:11:00,North,37,24,13,19.14381903,90.71037456,7.8546243,108.0230792,0.55,2.51,orange
FARM_1693,SENSOR_8222,2026-01-02 04:12:00,Central,12,8,10,16.14820285,91.4448027,7.995848977,107.4287664,0.6,2.01,orange
FARM_1694,SENSOR_8974,2026-01-02 04:13:00,West,34,10,14,34.05296914,92.05811721,6.725600855,116.8020848,0.27,2.31,orange
FARM_1695,SENSOR_3083,2026-01-02 04:14:00,Central,6,13,9,34.51423957,90.56151463,7.786725333,118.32719679999998,0.66,3.87,orange
FARM_1696,SENSOR_4313,2026-01-02 04:15:00,North,27,30,5,32.71748548,90.54608254,7.656978112000001,113.328978,0.75,2.84,orange
FARM_1697,SENSOR_3426,2026-01-02 04:16:00,Central,13,8,12,25.16296632,92.54736032,7.105904818,114.3117197,0.61,1.01,orange
FARM_1698,SENSOR_9255,2026-01-02 04:17:00,South,6,7,7,27.68167318,94.47316879,7.199106204,113.9995146,0.61,1.93,orange
FARM_1699,SENSOR_4237,2026-01-02 04:18:00,West,40,17,15,21.35093384,90.9492967,7.871063004,107.0862095,0.3,1.5,orange
FARM_1700,SENSOR_4117,2026-01-02 04:19:00,North,31,26,9,11.69894639,93.25638873,7.566165721,103.2005992,0.7,2.57,orange
FARM_1701,SENSOR_8807,2026-01-02 04:20:00,Central,61,68,50,35.21462816,91.49725058,6.7932454170000005,243.0745066,0.44,3.99,papaya
FARM_1702,SENSOR_5748,2026-01-02 04:21:00,South,58,46,45,42.39413392,90.79028064,6.576261427,88.46607497,0.43,1.06,papaya
FARM_1703,SENSOR_8607,2026-01-02 04:22:00,East,45,47,55,38.4191628,91.14220381,6.751452932,119.2653877,0.89,2.67,papaya
FARM_1704,SENSOR_5410,2026-01-02 04:23:00,East,39,65,53,35.33294932,92.11508608,6.560743092999999,235.6133585,0.89,2.09,papaya
FARM_1705,SENSOR_5449,2026-01-02 04:24:00,North,31,68,45,42.92325255,90.07600528,6.938313356,196.2408242,0.78,1.13,papaya
FARM_1706,SENSOR_5337,2026-01-02 04:25:00,Central,70,68,45,33.83508569,92.85470152,6.991626158,203.4044028,0.67,3.88,papaya
FARM_1707,SENSOR_3745,2026-01-02 04:26:00,North,68,62,50,33.20258348,92.76437927,6.977700268,197.5282582,0.7,1.23,papaya
FARM_1708,SENSOR_2795,2026-01-02 04:27:00,North,34,65,47,23.48546973,93.71043692,6.833768535,191.7760562,0.76,3.3,papaya
FARM_1709,SENSOR_9482,2026-01-02 04:28:00,Central,38,68,54,29.33710543,90.81781439,6.739170045,202.0572747,0.26,3.61,papaya
FARM_1710,SENSOR_4827,2026-01-02 04:29:00,South,69,64,47,40.21199348,94.50766912,6.993473247000001,186.6762324,0.9,3.88,papaya
FARM_1711,SENSOR_5195,2026-01-02 04:30:00,Central,58,51,47,42.13473976,91.70445386,6.757470637000001,197.402901,0.41,2.1,papaya
FARM_1712,SENSOR_1339,2026-01-02 04:31:00,Central,59,47,53,32.86316618,91.4618874,6.8506632320000005,47.271547,0.67,1.31,papaya
FARM_1713,SENSOR_1893,2026-01-02 04:32:00,South,44,64,54,29.80744318,91.38048469,6.74274935,232.7046126,0.75,2.72,papaya
FARM_1714,SENSOR_3808,2026-01-02 04:33:00,West,56,57,48,31.56213762,93.0484859,6.506120752,63.62250788,0.51,4.29,papaya
FARM_1715,SENSOR_5975,2026-01-02 04:34:00,North,69,60,54,36.32268069,93.06134398,6.98992719,141.1736926,0.76,1.31,papaya
FARM_1716,SENSOR_3927,2026-01-02 04:35:00,Central,56,58,49,37.13165026,94.60761797,6.69215564,172.47880619999995,0.51,3.9,papaya
FARM_1717,SENSOR_4300,2026-01-02 04:36:00,North,49,55,53,38.4418717,93.63739039,6.544029776,77.71566883,0.68,3.54,papaya
FARM_1718,SENSOR_7132,2026-01-02 04:37:00,North,38,51,52,32.66160599,90.78931681,6.927803911,78.85085502,0.54,2.24,papaya
FARM_1719,SENSOR_5792,2026-01-02 04:38:00,North,54,65,47,27.92765919,91.55594211,6.721835879,149.91075569999995,0.3,1.55,papaya
FARM_1720,SENSOR_7157,2026-01-02 04:39:00,South,57,57,51,39.01793345,91.48815629,6.99223441,105.8841531,0.87,2.54,papaya
FARM_1721,SENSOR_3011,2026-01-02 04:40:00,South,39,52,53,32.51247398,94.65904123,6.704204398,51.07048113,0.27,3.46,papaya
FARM_1722,SENSOR_4518,2026-01-02 04:41:00,South,58,67,45,38.72382798,91.72514851,6.702424548,62.62377075,0.5,3.13,papaya
FARM_1723,SENSOR_6296,2026-01-02 04:42:00,East,61,64,52,43.30204933,92.83405443,6.641098708,110.562229,0.56,4.25,papaya
FARM_1724,SENSOR_2552,2026-01-02 04:43:00,West,34,62,55,27.58548913,90.72526502,6.585346229,238.5008779,0.55,3.21,papaya
FARM_1725,SENSOR_7517,2026-01-02 04:44:00,West,31,48,45,40.78881819,92.90951393,6.563134737,132.7923586,0.94,2.06,papaya
FARM_1726,SENSOR_6585,2026-01-02 04:45:00,South,47,46,52,23.19451074,91.40301608,6.502289472999999,206.3999208,0.56,1.07,papaya
FARM_1727,SENSOR_8222,2026-01-02 04:46:00,South,32,68,52,32.68067385,92.61715632,6.800321319,248.8592986,0.6,3.29,papaya
FARM_1728,SENSOR_7537,2026-01-02 04:47:00,South,36,59,46,34.28879307,93.61082872,6.721130542999999,127.2509777,0.94,2.64,papaya
FARM_1729,SENSOR_6531,2026-01-02 04:48:00,Central,61,51,51,39.30050027,94.16193416,6.574677594,120.9512466,0.93,3.12,papaya
FARM_1730,SENSOR_9693,2026-01-02 04:49:00,South,70,54,46,39.73149053,91.12220596,6.919342407,122.7628653,0.74,2.05,papaya
FARM_1731,SENSOR_2724,2026-01-02 04:50:00,East,44,56,49,39.23342464,91.25589286,6.519779582999999,64.4478499,0.95,2.21,papaya
FARM_1732,SENSOR_5492,2026-01-02 04:51:00,East,34,68,51,27.34734861,94.17756725,6.687088097999999,40.35153141,0.9,4.11,papaya
FARM_1733,SENSOR_2179,2026-01-02 04:52:00,East,50,59,47,40.76998685,92.09278584,6.747975732,209.8678411,0.32,2.36,papaya
FARM_1734,SENSOR_5951,2026-01-02 04:53:00,South,39,70,52,26.26559543,90.79668055,6.65149129,59.49373381,0.42,1.37,papaya
FARM_1735,SENSOR_1187,2026-01-02 04:54:00,East,34,61,49,28.12971499,93.3210737,6.502675132,117.8201907,0.52,1.61,papaya
FARM_1736,SENSOR_9535,2026-01-02 04:55:00,South,44,60,55,34.2804607,90.55561637,6.825371185,98.54047745,0.37,2.25,papaya
FARM_1737,SENSOR_5375,2026-01-02 04:56:00,North,31,62,52,33.7960155,93.00754254,6.99104104,182.026807,0.64,3.98,papaya
FARM_1738,SENSOR_1404,2026-01-02 04:57:00,East,65,62,51,31.53243779,90.87394933,6.5116248410000015,207.0735119,0.8,3.31,papaya
FARM_1739,SENSOR_2153,2026-01-02 04:58:00,South,44,57,53,42.30495821,90.51431779,6.93172108,74.876786,0.44,3.38,papaya
FARM_1740,SENSOR_4051,2026-01-02 04:59:00,Central,50,47,48,24.63676897,90.61964344,6.712772332999999,218.2299187,0.65,3.83,papaya
FARM_1741,SENSOR_2222,2026-01-02 05:00:00,East,43,50,48,28.28222883,91.37059792,6.63016515,179.27208069999998,0.44,2.17,papaya
FARM_1742,SENSOR_3912,2026-01-02 05:01:00,West,60,46,53,24.48620746,92.98254537,6.761953186,183.49095,0.35,1.5,papaya
FARM_1743,SENSOR_9708,2026-01-02 05:02:00,Central,70,68,55,42.84609252,94.63548176,6.691202286,78.80996390000001,0.34,1.25,papaya
FARM_1744,SENSOR_9550,2026-01-02 05:03:00,North,59,62,52,43.67549305,93.10887229,6.608667683999999,103.8235658,0.46,1.33,papaya
FARM_1745,SENSOR_4487,2026-01-02 05:04:00,North,60,58,51,42.07213781,92.92203105,6.840802254,165.7412972,0.36,3.18,papaya
FARM_1746,SENSOR_3833,2026-01-02 05:05:00,West,42,60,47,33.46873719,92.12746225,6.834808347999999,136.8277041,0.3,2.62,papaya
FARM_1747,SENSOR_8690,2026-01-02 05:06:00,South,35,66,47,31.7018373,91.66232213,6.953439161,48.83810592,0.57,4.22,papaya
FARM_1748,SENSOR_3679,2026-01-02 05:07:00,South,34,65,48,41.41968393,90.03863107,6.665024507999999,199.3096432,0.82,3.14,papaya
FARM_1749,SENSOR_9943,2026-01-02 05:08:00,South,36,54,46,42.54744013,94.94482086,6.662875839,214.41038480000003,0.85,2.74,papaya
FARM_1750,SENSOR_9092,2026-01-02 05:09:00,South,39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,0.29,2.77,papaya
FARM_1751,SENSOR_1841,2026-01-02 05:10:00,North,37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,0.56,4.21,papaya
FARM_1752,SENSOR_7559,2026-01-02 05:11:00,Central,33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,0.65,1.41,papaya
FARM_1753,SENSOR_8519,2026-01-02 05:12:00,East,34,48,48,41.04224355,91.37258067,6.805277038,181.527598,0.77,2.75,papaya
FARM_1754,SENSOR_4040,2026-01-02 05:13:00,West,49,54,50,25.62446619,93.18240298,6.762522087000001,97.26336657,0.83,2.89,papaya
FARM_1755,SENSOR_2865,2026-01-02 05:14:00,Central,40,65,49,35.32876402,91.06138506,6.678449317999999,163.9069365,0.54,3.5,papaya
FARM_1756,SENSOR_1263,2026-01-02 05:15:00,North,68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,0.71,3.37,papaya
FARM_1757,SENSOR_9758,2026-01-02 05:16:00,Central,50,46,52,31.18298415,90.21646909,6.734005647999999,54.01872359,0.59,4.04,papaya
FARM_1758,SENSOR_4392,2026-01-02 05:17:00,Central,65,63,50,31.88342554,91.3256535,6.524459342,79.27201575,0.69,1.71,papaya
FARM_1759,SENSOR_8314,2026-01-02 05:18:00,South,40,49,47,42.93368602,91.1756748,6.501521192,246.36132680000003,0.39,1.4,papaya
FARM_1760,SENSOR_8199,2026-01-02 05:19:00,East,42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,0.61,3.43,papaya
FARM_1761,SENSOR_2150,2026-01-02 05:20:00,East,49,55,51,24.87212063,93.90560147,6.676578778,135.16945249999998,0.29,3.31,papaya
FARM_1762,SENSOR_1690,2026-01-02 05:21:00,South,59,62,49,43.36051537,93.35191636,6.941496806,114.778071,0.81,1.01,papaya
FARM_1763,SENSOR_6075,2026-01-02 05:22:00,Central,63,58,47,26.83054058,90.75379971,6.864143752,144.66564440000005,0.4,3.07,papaya
FARM_1764,SENSOR_2839,2026-01-02 05:23:00,West,70,65,52,30.42012134,93.12659793,6.583528529,75.95295,0.47,2.2,papaya
FARM_1765,SENSOR_2234,2026-01-02 05:24:00,South,63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,0.6,2.52,papaya
FARM_1766,SENSOR_2945,2026-01-02 05:25:00,West,40,64,47,32.50037548,93.47888842,6.893509446,71.73759526,0.49,1.46,papaya
FARM_1767,SENSOR_2973,2026-01-02 05:26:00,North,63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,0.26,4.15,papaya
FARM_1768,SENSOR_2128,2026-01-02 05:27:00,Central,45,58,49,30.10773379,90.34546355,6.827812549,75.24521981,0.7,1.44,papaya
FARM_1769,SENSOR_9094,2026-01-02 05:28:00,East,66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,0.6,1.17,papaya
FARM_1770,SENSOR_4089,2026-01-02 05:29:00,Central,54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,0.34,4.32,papaya
FARM_1771,SENSOR_7318,2026-01-02 05:30:00,West,69,67,52,27.71948962,94.43877142,6.827305908,82.83061083,0.54,1.28,papaya
FARM_1772,SENSOR_6729,2026-01-02 05:31:00,East,67,68,49,35.26824831,92.38282957,6.821774589,149.8488208,0.57,4.41,papaya
FARM_1773,SENSOR_4236,2026-01-02 05:32:00,North,45,57,47,23.16855863,90.78821158,6.656458831,161.68920930000004,0.4,1.73,papaya
FARM_1774,SENSOR_8974,2026-01-02 05:33:00,North,56,50,52,33.08706051,92.25197542,6.770384816,88.1300769,0.4,1.63,papaya
FARM_1775,SENSOR_3134,2026-01-02 05:34:00,West,70,50,53,37.4620912,90.44967809,6.933809742999999,172.3458448,0.67,2.11,papaya
FARM_1776,SENSOR_2777,2026-01-02 05:35:00,South,44,47,45,38.73218907,94.73613484,6.579441304,218.142147,0.5,3.86,papaya
FARM_1777,SENSOR_6050,2026-01-02 05:36:00,East,50,60,47,32.57720726,92.74889453,6.92791761,93.7942847,0.56,2.54,papaya
